gene,s2_T,s2_TG,s2_TD,s2_res_raw,s2_me,s2_res_bio,share_T,share_TG,share_TD,share_res
CUSTOM001_PuroR,0.0,0.0154723437095662,0.0314339863807931,0.136732995349478,0.114834,0.021899,0.0,0.22487,0.45686,0.31827
ENSG00000000003,8.8477446413332e-08,1.35010540119339e-05,0.0,0.00761798442871868,0.007994,0.0,0.00651,0.99349,0.0,0.0
ENSG00000000005,0.0,0.0,0.0,0.000390896360743649,0.000191,0.0002,0.0,0.0,0.0,1.0
ENSG00000000419,0.00897051990459328,0.012812782591978,0.0135986760797539,0.317809861895996,0.163227,0.154583,0.04722,0.06745,0.07159,0.81374
ENSG00000000457,0.0369626421273963,0.0647789740921839,0.0530652885202888,0.713956437977484,0.544318,0.169639,0.11393,0.19966,0.16356,0.52286
ENSG00000000460,0.0787559501223214,0.0888284855663013,0.0755992352688949,0.726763071932683,0.54179,0.184973,0.18394,0.20747,0.17657,0.43202
ENSG00000000938,0.00019265497491439,0.000452823154737127,0.000878787103965729,0.0824289921177901,0.077979,0.00445,0.03225,0.0758,0.14711,0.74484
ENSG00000000971,0.0,0.0277439859520214,0.0481669183557185,0.394324262144656,0.453094,0.0,0.0,0.36548,0.63452,0.0
ENSG00000001036,0.0561014296801609,0.0818582887516456,0.0785067357276891,0.795862463596859,0.672287,0.123575,0.16498,0.24073,0.23087,0.36341
ENSG00000001084,0.0475695389605641,0.0557161613991184,0.045305360869349,0.648614320734173,0.396263,0.252351,0.11864,0.13896,0.113,0.6294
ENSG00000001167,0.0462655565109525,0.0723838466642913,0.0654373994346083,0.729681712627452,0.579815,0.149867,0.13854,0.21675,0.19595,0.44876
ENSG00000001460,0.0400136366487731,0.0693656536759568,0.0632067032423232,0.786778338393399,0.716179,0.0706,0.16454,0.28524,0.25991,0.29031
ENSG00000001461,0.036794495793854,0.0524397276410999,0.0484427185069875,0.621897267049484,0.397538,0.224359,0.10163,0.14485,0.13381,0.61972
ENSG00000001497,0.046688509879209,0.0598253633637555,0.0514316063345476,0.673366130293245,0.499131,0.174235,0.14055,0.1801,0.15483,0.52452
ENSG00000001561,0.0478923419681665,0.0858044610673039,0.0767832254652806,0.798451331000198,0.685034,0.113418,0.14786,0.26491,0.23706,0.35017
ENSG00000001617,0.000105698385197389,0.000124704399639396,0.0,0.0502300464523753,0.047556,0.002674,0.0364,0.04294,0.0,0.92066
ENSG00000001626,0.0,0.000114088942913335,0.000357414341745118,0.0134684189546037,0.01275,0.000718,0.0,0.0959,0.30043,0.60367
ENSG00000001629,0.0361820424238921,0.0572244506023107,0.0494904586423308,0.66297416955131,0.479108,0.183866,0.11073,0.17513,0.15146,0.56269
ENSG00000001630,0.0456607628362507,0.0450042019738474,0.0389837356758102,0.573928752054335,0.403342,0.170587,0.15208,0.1499,0.12984,0.56818
ENSG00000001631,0.0140809879281602,0.0250384701108333,0.0263843684000158,0.453875782207843,0.268254,0.185622,0.05607,0.0997,0.10506,0.73916
ENSG00000002016,0.0406906742136948,0.0724701668960083,0.0656947997434699,0.766237452479206,0.690587,0.07565,0.15988,0.28475,0.25813,0.29724
ENSG00000002330,0.0555601812132169,0.0806607576436372,0.0765202229783752,0.773085078938112,0.668137,0.104948,0.17489,0.2539,0.24086,0.33035
ENSG00000002549,0.0295814581255358,0.0370316268479476,0.0308557949510439,0.541725364431942,0.357834,0.183892,0.10514,0.13162,0.10967,0.65358
ENSG00000002586,0.00814709327524333,0.0169724379595804,0.0192164398773874,0.325707863237116,0.1951,0.130608,0.04657,0.09702,0.10984,0.74657
ENSG00000002587,0.0,0.0117678314120316,0.0170788648393919,0.435473164897188,0.421187,0.014286,0.0,0.27283,0.39596,0.33122
ENSG00000002726,0.0,9.12421609065036e-06,0.0,0.00316696336785842,0.003418,0.0,0.0,1.0,0.0,0.0
ENSG00000002745,0.0,0.0,1.43131382858781e-05,0.00297839070279154,0.001966,0.001013,0.0,0.0,0.01394,0.98606
ENSG00000002746,0.0,9.35938661107938e-06,2.82105236181392e-05,0.00113047584363177,0.000589,0.000541,0.0,0.01617,0.04873,0.93511
ENSG00000002822,0.045320076491344,0.0688630695518942,0.0559810542208267,0.647199779417427,0.47388,0.17332,0.13194,0.20048,0.16298,0.50459
ENSG00000002834,0.0207780901925689,0.033089654551046,0.0288228889151892,0.459049568976975,0.281078,0.177971,0.07971,0.12694,0.11058,0.68277
ENSG00000002919,0.0560207807441574,0.0799524256578619,0.0715384491961718,0.755164113478517,0.618188,0.136976,0.16262,0.23209,0.20767,0.39762
ENSG00000002933,5.80227951976351e-12,0.000381702401792981,0.000937723414972105,0.0157729574261642,0.01545,0.000323,0.0,0.23236,0.57084,0.1968
ENSG00000003056,0.0106544488935704,0.014298348911747,0.0131606540206967,0.313839669962397,0.177645,0.136195,0.06112,0.08203,0.0755,0.78134
ENSG00000003096,0.0,0.00475770438359111,0.00973159022048947,0.180855810466459,0.185744,0.0,0.0,0.32836,0.67164,0.0
ENSG00000003137,0.0,0.0,0.0,0.00233430356794751,0.002914,0.0,0.0,0.0,0.0,0.0
ENSG00000003147,0.0124827441801538,0.0522071138074712,0.0581248444615473,0.704213147016574,0.69751,0.006704,0.09638,0.40309,0.44878,0.05176
ENSG00000003249,2.40113919637982e-07,2.6685341643626e-05,9.07066053017035e-05,0.0199677776624462,0.019178,0.00079,0.00026,0.0294,0.09994,0.87039
ENSG00000003393,0.0502852299153992,0.0804991162065972,0.0644860202482608,0.772321861195277,0.62567,0.146652,0.14707,0.23543,0.1886,0.4289
ENSG00000003400,0.0422634700538362,0.0609903318174823,0.0521993147632561,0.667397868300737,0.49414,0.173258,0.12857,0.18554,0.1588,0.52708
ENSG00000003402,0.0,0.00509234680408547,0.00683912074303205,0.21798759443472,0.12378,0.094208,0.0,0.04798,0.06444,0.88759
ENSG00000003436,0.0,0.00392995704461307,0.00795333622011173,0.178327679117515,0.1695,0.008828,0.0,0.18975,0.38402,0.42623
ENSG00000003509,0.0411499056432183,0.0596777251362678,0.049263833551343,0.699423080479533,0.524321,0.175102,0.12654,0.18351,0.15149,0.53845
ENSG00000003756,0.0168611919166521,0.0306252434998866,0.0263227651845591,0.5264668941956,0.334717,0.191749,0.06349,0.11532,0.09912,0.72206
ENSG00000003987,0.0,3.18787199944803e-06,4.44928392289613e-06,0.00111739779795028,0.001623,0.0,0.0,0.41742,0.58258,0.0
ENSG00000003989,0.0,9.87670715806771e-06,3.2717872151214e-05,0.00300529506496877,0.00364,0.0,0.0,0.23188,0.76812,0.0
ENSG00000004059,0.0440562263621888,0.0559500250077199,0.0497166245034809,0.627997799557786,0.424196,0.203802,0.12462,0.15826,0.14063,0.57649
ENSG00000004139,0.0463142980626055,0.0720922661593909,0.0579419331244985,0.751376730392562,0.594096,0.157281,0.13882,0.21609,0.17367,0.47142
ENSG00000004142,0.0119561479911717,0.0166576772427081,0.0176344637765229,0.357100556195221,0.213515,0.143585,0.06298,0.08775,0.09289,0.75637
ENSG00000004399,0.00190051385265547,0.0123066342016157,0.0168710249281348,0.382202370806783,0.387762,0.0,0.06115,0.39599,0.54286,0.0
ENSG00000004468,0.00608721545340213,0.0646927484265676,0.0747351278219563,0.870793470045144,0.702814,0.167979,0.01942,0.20636,0.23839,0.53583
ENSG00000004478,0.0515382339740788,0.0594652466146497,0.0495830442519612,0.710464233099991,0.560417,0.150047,0.16591,0.19143,0.15962,0.48304
ENSG00000004487,0.0240559771511491,0.0282803709228913,0.0287996511808876,0.452449584584745,0.299552,0.152897,0.10279,0.12084,0.12306,0.65331
ENSG00000004534,0.0137112201763203,0.0186266938607023,0.0198899211821139,0.432184888343831,0.280844,0.151341,0.06735,0.0915,0.09771,0.74344
ENSG00000004660,0.0237918944827779,0.047415074979025,0.0332719521357283,0.686823921130913,0.645949,0.040875,0.16368,0.3262,0.2289,0.28121
ENSG00000004700,0.0172001366706866,0.018509246883532,0.0190371113341992,0.336915714131648,0.183566,0.15335,0.08265,0.08895,0.09148,0.73692
ENSG00000004766,0.0450489466329231,0.0689755689366783,0.060395254305094,0.73486632783321,0.553417,0.181449,0.12659,0.19382,0.16971,0.50988
ENSG00000004776,1.77749056032104e-05,0.000526240878983194,0.000447061801694842,0.0668250123736139,0.068766,0.0,0.01793,0.53098,0.45109,0.0
ENSG00000004777,0.0281201516256184,0.0511463110094383,0.0404784760197483,0.726112972292856,0.64226,0.083853,0.13812,0.25121,0.19882,0.41186
ENSG00000004779,0.00952071259074261,0.0121334964494998,0.0140591530028874,0.282799142882971,0.148469,0.13433,0.05599,0.07136,0.08268,0.78997
ENSG00000004799,0.0,7.72534869707665e-06,2.15237740321519e-05,0.0026556166587496,0.002626,2.9e-05,0.0,0.13186,0.36739,0.50075
ENSG00000004809,0.0,3.11784072497734e-06,3.51143614394778e-05,0.00467241307524176,0.003559,0.001114,0.0,0.00271,0.03048,0.96681
ENSG00000004838,0.00457314703275443,0.0158025819184419,0.0132318517805224,0.458425760146258,0.441566,0.01686,0.09062,0.31313,0.26219,0.33407
ENSG00000004846,7.89164621000714e-14,6.0903473038928e-14,0.0,0.000323592013010887,0.000747,0.0,0.56441,0.43559,0.0,0.0
ENSG00000004848,2.00904728215224e-14,1.04718462191783e-05,0.0,0.0100153536972299,0.008929,0.001086,0.0,0.00955,0.0,0.99045
ENSG00000004864,0.0596987062126057,0.076760966935226,0.0695069791443622,0.791091660635143,0.670533,0.120559,0.18283,0.23508,0.21287,0.36922
ENSG00000004866,0.0574713994791495,0.0877151035596904,0.0814807866594575,0.812358575187763,0.668219,0.14414,0.15499,0.23655,0.21974,0.38872
ENSG00000004897,0.0343940582997263,0.0474925324266318,0.0465907176580154,0.5064812287262,0.32486,0.181622,0.11091,0.15315,0.15024,0.58569
ENSG00000004939,1.06524965947914e-11,1.54687327944039e-05,3.2729357427708e-05,0.00316254984012594,0.003348,0.0,0.0,0.32094,0.67906,0.0
ENSG00000004948,0.0,0.0,0.0,0.000185930728550682,9.4e-05,9.2e-05,0.0,0.0,0.0,1.0
ENSG00000004961,0.0461148745999645,0.067948409873124,0.0577457633847463,0.680751740740868,0.473896,0.206855,0.12178,0.17944,0.1525,0.54628
ENSG00000004975,0.0512581982726404,0.068948524522816,0.0559796642416529,0.734593162753409,0.555525,0.179068,0.14429,0.19408,0.15758,0.50406
ENSG00000005001,1.11943784991588e-07,1.28478053083886e-06,0.0,0.00346243978183149,0.004615,0.0,0.08015,0.91985,0.0,0.0
ENSG00000005007,0.0179764005946522,0.0227332514599464,0.024724570343869,0.476028098446371,0.284789,0.191239,0.07004,0.08857,0.09633,0.74507
ENSG00000005020,0.0228142973771343,0.0777090909222201,0.0878561917591982,0.801807859211218,0.785242,0.016565,0.11132,0.37917,0.42868,0.08083
ENSG00000005022,0.0583282947970368,0.062045136204979,0.0608717209170309,0.55230474538596,0.380868,0.171436,0.16539,0.17592,0.1726,0.48609
ENSG00000005059,0.0380038487417504,0.0377833919934307,0.0397668470578045,0.496901792564321,0.304512,0.19239,0.12341,0.1227,0.12914,0.62476
ENSG00000005073,1.85659278244911e-05,1.2086131922007e-06,0.0,0.0105974609883726,0.012142,0.0,0.93888,0.06112,0.0,0.0
ENSG00000005100,0.0455402050637585,0.0550635788330221,0.053945956458543,0.673257375796145,0.459946,0.213311,0.1238,0.14969,0.14665,0.57987
ENSG00000005102,0.0,0.00201350570933306,0.00307904080393062,0.113345269236785,0.123036,0.0,0.0,0.39538,0.60462,0.0
ENSG00000005108,0.0,1.04812658255239e-05,3.86875479562117e-05,0.0011884890003231,0.000578,0.000611,0.0,0.01588,0.05863,0.92549
ENSG00000005156,0.0612456965773429,0.0732429891525335,0.0655998337346509,0.736195401634739,0.590153,0.146042,0.17694,0.21161,0.18952,0.42193
ENSG00000005175,0.0215471867097108,0.0344669184245392,0.0322142454107706,0.489420463304146,0.310129,0.179291,0.08054,0.12884,0.12042,0.6702
ENSG00000005187,0.00620500726431958,0.0161994726689914,0.0160557184250016,0.482807411382044,0.45659,0.026217,0.09594,0.25047,0.24824,0.40535
ENSG00000005189,0.0340595904562601,0.0634515691689148,0.0559389463918182,0.737660368404753,0.684771,0.052889,0.16507,0.30751,0.2711,0.25632
ENSG00000005194,0.050863882964275,0.0652358768266834,0.0538561729119874,0.672465138436275,0.481856,0.190609,0.14107,0.18093,0.14937,0.52864
ENSG00000005206,0.0402048966800042,0.0635273358588266,0.056228207183769,0.720636425041248,0.541182,0.179455,0.11845,0.18717,0.16566,0.52872
ENSG00000005238,0.0312047266573814,0.0550012228989985,0.0456599570238467,0.730668250571241,0.652997,0.077672,0.14892,0.26249,0.21791,0.37068
ENSG00000005243,0.0300584426173177,0.0856927201234321,0.0857641974526894,0.828824291225354,0.800846,0.027979,0.13098,0.3734,0.37371,0.12191
ENSG00000005249,0.00141867825506923,0.0113815574705519,0.0139001892072543,0.421490795078611,0.415515,0.005975,0.04342,0.34832,0.4254,0.18287
ENSG00000005302,0.026388412519925,0.0520132439537304,0.0383509616036048,0.694485630408578,0.658764,0.035721,0.17307,0.34113,0.25152,0.23428
ENSG00000005339,0.0196905908553688,0.0330196465911844,0.0338178956921883,0.516347056598978,0.327268,0.189079,0.07144,0.11981,0.1227,0.68604
ENSG00000005379,0.0876369461803218,0.117138068084954,0.0948344903471677,0.892644767813582,0.783625,0.109019,0.21447,0.28666,0.23208,0.26679
ENSG00000005381,8.68200606242755e-06,1.6370216471335e-05,0.0,0.00784387768331417,0.007143,0.000701,0.01196,0.02255,0.0,0.96549
ENSG00000005421,9.87011798618372e-06,0.0,0.0,0.00668652612871094,0.00577,0.000917,0.01065,0.0,0.0,0.98935
ENSG00000005436,0.0430236004980595,0.0589577047486247,0.0490873890831274,0.689640575772456,0.519171,0.17047,0.13381,0.18336,0.15266,0.53017
ENSG00000005448,0.0564187150268381,0.0589153656350463,0.049833648542822,0.664403974330295,0.478537,0.185867,0.16072,0.16783,0.14196,0.52948
ENSG00000005469,0.0498634139520252,0.077721037476082,0.0680831168367408,0.79764359550877,0.687505,0.110138,0.16306,0.25415,0.22264,0.36016
ENSG00000005471,9.73952582807668e-13,3.35421580479619e-08,0.0,0.00446030498916417,0.003707,0.000753,0.0,4e-05,0.0,0.99996
ENSG00000005483,0.00338588110632714,0.0118943997077886,0.0124051125155443,0.338089560461605,0.178767,0.159322,0.01811,0.0636,0.06633,0.85196
ENSG00000005486,0.0482243989463373,0.0813339437210142,0.0660224613352366,0.801857354064064,0.676017,0.12584,0.15004,0.25305,0.20541,0.39151
ENSG00000005513,0.000493300038454074,0.000557541504255884,0.00021680570131009,0.128521188962761,0.122781,0.005741,0.07039,0.07955,0.03094,0.81912
ENSG00000005700,0.0116356027458618,0.0174766325108249,0.0167833426176647,0.377741018603028,0.203917,0.173824,0.05296,0.07954,0.07639,0.79112
ENSG00000005801,0.0437351192053449,0.0672093606716598,0.0553307439772131,0.719711805359897,0.510203,0.209509,0.11638,0.17885,0.14724,0.55752
ENSG00000005810,0.0478063239336143,0.0667065052491502,0.0538577311011941,0.693119861259276,0.516026,0.177094,0.13838,0.19309,0.1559,0.51263
ENSG00000005812,0.00632843982041203,0.0131612913994581,0.0140491136370581,0.348874405906502,0.231977,0.116897,0.04207,0.08749,0.09339,0.77706
ENSG00000005844,0.00634411021983312,0.00896403375020074,0.00967891358349223,0.251821922997891,0.111914,0.139908,0.03847,0.05436,0.0587,0.84847
ENSG00000005882,0.0461603673327356,0.0788625445465135,0.0590050285527981,0.76762200085736,0.595544,0.172078,0.12963,0.22146,0.1657,0.48322
ENSG00000005884,0.0399500976202722,0.0757732219248436,0.0590822178532992,0.809326012501381,0.727009,0.082317,0.15537,0.2947,0.22978,0.32015
ENSG00000005889,0.047832808385368,0.0647936630409064,0.0561675317515246,0.667505908896162,0.469263,0.198243,0.13032,0.17653,0.15303,0.54012
ENSG00000005893,0.0133649388754624,0.0214818238309026,0.0249297747727163,0.389720491909958,0.228768,0.160953,0.06055,0.09732,0.11294,0.72919
ENSG00000005961,0.000692929851417082,0.001190342672017,0.00119759471527491,0.155855865168666,0.146069,0.009787,0.05385,0.09251,0.09307,0.76057
ENSG00000005981,0.0,0.0,0.0,0.00216653712310159,0.002018,0.000149,0.0,0.0,0.0,1.0
ENSG00000006007,0.0421118288841312,0.0551824027662507,0.0564813251564257,0.609507995057753,0.423919,0.185589,0.12409,0.16261,0.16643,0.54687
ENSG00000006016,5.19529079764789e-13,0.0,5.65344650219402e-06,0.000649614930479225,7.8e-05,0.000571,0.0,0.0,0.0098,0.9902
ENSG00000006025,0.0241471970136122,0.0490368021536386,0.0401019760819575,0.713779261664802,0.656273,0.057506,0.14138,0.28711,0.2348,0.3367
ENSG00000006042,0.0,0.0225927930639251,0.0423728925271762,0.306049735255387,0.352617,0.0,0.0,0.34777,0.65223,0.0
ENSG00000006047,6.18194418306706e-11,0.0,7.08167271246558e-05,0.0109229737406972,0.007283,0.00364,0.0,0.0,0.01908,0.98092
ENSG00000006059,1.0039240597474e-07,2.86035514671981e-13,2.49509149776272e-06,0.000554086485035367,0.000188,0.000366,0.00027,0.0,0.00676,0.99297
ENSG00000006062,0.0332349765216733,0.0657753913282992,0.0527881670282877,0.772318295192449,0.650526,0.121792,0.12148,0.24042,0.19295,0.44516
ENSG00000006071,1.2342822961648e-12,6.60147469450052e-07,0.0,0.00289516458801222,0.002576,0.000319,0.0,0.00206,0.0,0.99794
ENSG00000006116,0.0,1.38189877136529e-06,0.0,0.00430760114490368,0.002934,0.001374,0.0,0.001,0.0,0.999
ENSG00000006118,2.11295535955197e-05,0.000158989697232921,0.0,0.0352808750153365,0.032936,0.002344,0.00837,0.06298,0.0,0.92865
ENSG00000006125,0.0243482112201634,0.0351493502178749,0.0324315119736075,0.510476653017579,0.320396,0.19008,0.08634,0.12464,0.115,0.67402
ENSG00000006128,8.75509775414162e-09,0.000179763020372138,0.000196957769497222,0.0491527504784397,0.053361,0.0,2e-05,0.47717,0.52281,0.0
ENSG00000006194,0.0340782319692591,0.0595981874274366,0.0537359776843089,0.705856038782352,0.543331,0.162525,0.10995,0.19229,0.17338,0.52438
ENSG00000006210,1.13997985551321e-07,3.64102921926124e-12,0.0,0.00107454307214716,0.002247,0.0,0.99997,3e-05,0.0,0.0
ENSG00000006282,0.0394177429222895,0.0715175360717502,0.0635524837306834,0.756443830970244,0.626755,0.129688,0.12959,0.23512,0.20893,0.42636
ENSG00000006283,0.0,4.73063141712793e-05,0.0,0.0248556321414292,0.023568,0.001288,0.0,0.03544,0.0,0.96456
ENSG00000006327,0.0058111093594618,0.015427401016771,0.014599190234111,0.427242020074683,0.404848,0.022394,0.09979,0.26493,0.25071,0.38456
ENSG00000006377,0.0,0.0,0.0,0.000874240865321996,0.001346,0.0,0.0,0.0,0.0,0.0
ENSG00000006432,0.0353686546652347,0.0702391702146712,0.0685188452895052,0.7628296852956,0.729421,0.033409,0.17042,0.33844,0.33016,0.16098
ENSG00000006451,0.0180973133680861,0.031268601016498,0.0295801487386766,0.497233816114597,0.320621,0.176613,0.07081,0.12235,0.11575,0.69108
ENSG00000006453,0.00098964771477843,0.00236843232720246,0.00208011384984466,0.210052392954664,0.186677,0.023375,0.03435,0.0822,0.07219,0.81126
ENSG00000006459,0.0433670042335204,0.0880474426860946,0.0804799311219943,0.786305846694368,0.6348,0.151506,0.11934,0.24229,0.22146,0.41691
ENSG00000006468,0.0,0.000278847733963316,0.000742364254325489,0.0160320788714368,0.014354,0.001678,0.0,0.10331,0.27505,0.62164
ENSG00000006530,0.0238685695148224,0.0379012879283968,0.0364341627883574,0.562403069392054,0.437358,0.125045,0.10691,0.16977,0.1632,0.56011
ENSG00000006534,0.0,1.11942469171692e-05,4.17862871837444e-05,0.00551088089163064,0.003396,0.002115,0.0,0.00516,0.01927,0.97556
ENSG00000006555,0.048519844901819,0.0785912348282597,0.0657249957118755,0.796838839430866,0.734759,0.06208,0.19034,0.3083,0.25783,0.24353
ENSG00000006576,0.0643012437791677,0.0757681349344444,0.0647732880379803,0.563442315427074,0.3684,0.195043,0.1608,0.18947,0.16198,0.48775
ENSG00000006606,2.77183270808659e-05,0.0,0.0,0.0224185854869422,0.025237,0.0,1.0,0.0,0.0,0.0
ENSG00000006607,0.0553764808028886,0.0750549998112491,0.0692158469022685,0.771220244731777,0.604705,0.166515,0.15123,0.20498,0.18903,0.45476
ENSG00000006611,0.0,0.0,0.0,0.000538269423426155,0.000594,0.0,0.0,0.0,0.0,0.0
ENSG00000006625,0.0336707137552181,0.0328169052948196,0.0305826325244992,0.50019820538028,0.31877,0.181428,0.1209,0.11784,0.10981,0.65145
ENSG00000006634,0.052169720212791,0.0626601828987847,0.060444236132781,0.596076083096737,0.406712,0.189364,0.14307,0.17184,0.16576,0.51932
ENSG00000006638,0.0158073423763038,0.0395800971967133,0.0405159943580113,0.612024164126506,0.619484,0.0,0.16483,0.41271,0.42247,0.0
ENSG00000006652,0.0263386847691889,0.0409839770068568,0.0387002623847755,0.634949593656923,0.438877,0.196073,0.08719,0.13567,0.12811,0.64904
ENSG00000006659,0.000295969190277189,0.00161786804651716,0.00231287713455996,0.150177817472729,0.140291,0.009887,0.02097,0.11463,0.16387,0.70053
ENSG00000006695,0.0268662350998206,0.0367490950492646,0.0330702979350991,0.517041521839713,0.321021,0.19602,0.09179,0.12555,0.11298,0.66968
ENSG00000006704,0.00959762782901006,0.0446604857703361,0.0513524653829122,0.685426983836624,0.6908,0.0,0.09088,0.42288,0.48624,0.0
ENSG00000006712,0.0232344498166222,0.0368565115309768,0.0355586257132352,0.498298965007978,0.319985,0.178314,0.08481,0.13453,0.12979,0.65087
ENSG00000006715,0.0305435123594293,0.0457839138250529,0.0433295592010865,0.586456711966164,0.390047,0.19641,0.09664,0.14486,0.13709,0.62142
ENSG00000006740,0.000114227217454285,0.000486967683953483,0.000938452744081633,0.0781656429752449,0.08073,0.0,0.07419,0.31629,0.60952,0.0
ENSG00000006744,0.0229535141301724,0.0268759555924152,0.0261952960333636,0.447465653341443,0.239745,0.207721,0.08089,0.09472,0.09232,0.73207
ENSG00000006747,0.0,0.026035298076935,0.0667984737549038,0.291432980877979,0.361326,0.0,0.0,0.28045,0.71955,0.0
ENSG00000006756,0.0,0.0182339654829236,0.0292442227334271,0.443852059960508,0.430637,0.013215,0.0,0.30043,0.48184,0.21773
ENSG00000006757,0.0444735254696751,0.0844307515342981,0.0748194142984565,0.806256895340801,0.696834,0.109423,0.14202,0.26962,0.23893,0.34943
ENSG00000006788,2.23986525865545e-14,1.17484178954534e-06,3.15490766695902e-08,0.000165252748993733,0.000448,0.0,0.0,0.97385,0.02615,0.0
ENSG00000006831,0.0369435525861021,0.0436304691102734,0.0366746669963802,0.516922205573439,0.313226,0.203696,0.11511,0.13594,0.11427,0.63468
ENSG00000006837,0.0217612563992865,0.0520526800986593,0.0475875398384246,0.719875027786656,0.683645,0.03623,0.13805,0.33022,0.30189,0.22984
ENSG00000007001,0.0,0.0,1.29419705846216e-05,0.00248528152529351,0.001277,0.001208,0.0,0.0,0.0106,0.9894
ENSG00000007038,0.0,0.172781262498887,0.38843840700225,0.959311766608984,1.479988,0.0,0.0,0.30787,0.69213,0.0
ENSG00000007047,0.0338167883866765,0.0691116667518048,0.0556221206178091,0.7396693427367,0.689815,0.049855,0.16226,0.33162,0.26689,0.23922
ENSG00000007062,0.0,0.000181676559294793,0.000395692373525427,0.0398305234996348,0.03748,0.00235,0.0,0.06206,0.13516,0.80279
ENSG00000007080,0.0204407163607888,0.0249855518752465,0.0245965850607287,0.446565366123795,0.273637,0.172928,0.08414,0.10284,0.10124,0.71178
ENSG00000007129,0.043110960070763,0.0765803756721628,0.0602396432451921,0.773756986060058,0.669479,0.104278,0.15169,0.26945,0.21196,0.36691
ENSG00000007168,0.0043404510192167,0.00929264281834597,0.0123669953746532,0.262925424421119,0.160897,0.102028,0.0339,0.07258,0.0966,0.79692
ENSG00000007171,1.03589552219006e-05,1.18438060478704e-10,0.0,0.0101948777585393,0.008205,0.00199,0.00518,0.0,0.0,0.99482
ENSG00000007174,0.0,1.40033482232469e-13,2.02769752892497e-06,0.00046298047681677,0.000275,0.000188,0.0,0.0,0.01065,0.98935
ENSG00000007202,0.0107531150202442,0.0161311488836406,0.0157838105454539,0.333388218931772,0.219345,0.114043,0.06862,0.10294,0.10072,0.72773
ENSG00000007216,0.0,0.0,3.88463272204488e-06,0.000715030269357418,0.000549,0.000166,0.0,0.0,0.0229,0.9771
ENSG00000007237,1.20606755135292e-14,0.000762741144276766,0.0016856659635979,0.0471085233457345,0.05517,0.0,0.0,0.31153,0.68847,0.0
ENSG00000007255,0.0356153332895783,0.0555642645349962,0.0448652436105781,0.663189196490907,0.482811,0.180378,0.11256,0.1756,0.14179,0.57005
ENSG00000007264,0.0474951833425871,0.109245488559722,0.11921400517584,0.913585442152639,0.885739,0.027846,0.15634,0.3596,0.39241,0.09166
ENSG00000007306,2.45127910876182e-07,0.0,3.93651812461995e-06,0.000782298924134928,0.000247,0.000535,0.00045,0.0,0.0073,0.99225
ENSG00000007312,0.0629967758926007,0.0857016724440174,0.0717979607320432,0.748942099251543,0.583582,0.16536,0.16326,0.22211,0.18607,0.42855
ENSG00000007314,0.000222083995414802,0.000544663844663619,0.000133140740504884,0.0810943825384506,0.082809,0.0,0.24679,0.60526,0.14795,0.0
ENSG00000007341,0.0449974327698517,0.0731989222809469,0.0615996087031379,0.78526589619126,0.702409,0.082857,0.17132,0.27869,0.23453,0.31546
ENSG00000007350,0.0,0.00445442982514096,0.00933973156558506,0.0959370736634552,0.110488,0.0,0.0,0.32292,0.67708,0.0
ENSG00000007372,1.33803758486578e-05,0.0,0.0,0.00707499068226609,0.007303,0.0,1.0,0.0,0.0,0.0
ENSG00000007376,0.0680765800629088,0.0748482288717447,0.0660765819813453,0.761217755663682,0.632869,0.128349,0.2018,0.22187,0.19587,0.38046
ENSG00000007384,0.0,2.56366107089948e-05,0.0,0.0168746899495415,0.015329,0.001545,0.0,0.01632,0.0,0.98368
ENSG00000007392,0.0330712312662399,0.0489127268804248,0.0444967060507112,0.564924528603381,0.375235,0.189689,0.1046,0.1547,0.14074,0.59996
ENSG00000007402,0.000684267361276877,0.00281140923022395,0.00281165443604852,0.226890687655212,0.203645,0.023246,0.02315,0.09513,0.09514,0.78657
ENSG00000007516,5.03255704053819e-15,5.54359495298844e-05,0.0,0.0334861048977719,0.028221,0.005266,0.0,0.01042,0.0,0.98958
ENSG00000007520,0.015637255018971,0.013811445645956,0.0178580557748626,0.373044120950344,0.205447,0.167598,0.07276,0.06427,0.0831,0.77987
ENSG00000007541,0.0569214111168922,0.0737135186388332,0.0606259917867633,0.749598956061146,0.589785,0.159814,0.16213,0.20997,0.17269,0.45521
ENSG00000007545,0.033333550308754,0.0470009892222458,0.0473086984357529,0.631004278258846,0.457809,0.173195,0.1108,0.15623,0.15726,0.57571
ENSG00000007866,0.000376394181955108,0.0050853178971611,0.00592035631059011,0.229637168001523,0.221653,0.007984,0.01944,0.26259,0.30571,0.41226
ENSG00000007908,0.0,0.0,0.0,0.000612889783600746,0.001084,0.0,0.0,0.0,0.0,0.0
ENSG00000007923,0.0373856738945881,0.047283970300801,0.0436881935394781,0.609206675515006,0.420412,0.188794,0.11788,0.14909,0.13775,0.59528
ENSG00000007933,0.0,4.25818385149692e-07,0.0,0.000429065516408706,0.000468,0.0,0.0,1.0,0.0,0.0
ENSG00000007944,0.0424776389701388,0.0818064721291658,0.0656746042788323,0.855342322320534,0.72415,0.131192,0.13227,0.25473,0.2045,0.40851
ENSG00000007952,0.0,0.0,0.0,0.00181692278784249,0.001796,2.1e-05,0.0,0.0,0.0,1.0
ENSG00000007968,0.0793034749631972,0.0978101127444883,0.0823866148750706,0.865887209339336,0.748061,0.117827,0.21017,0.25922,0.21834,0.31227
